#
# Swarm Host: m1.large | 8GB RAM | 4 VCPU | 80.0GB Disk
#
# Swarm Host 1: web-load-balancer
# Swarm Host 2: mysql
# Swarm Host 3: web-worker-1; web-worker-2
# 
# 
# 
# 
# 
# 
# 
# 
# 
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#                   |                                                                                   CPU Utilization                                                                                 |                                   SELECT 1                                    |                                     MYSQL                                      |                               WEB LOAD BALANCER                                |                                  WEB WORKER 1                                  |                                  WEB WORKER 2                                  |                                  WEB WORKER 3                                  |
#          sample id|  swarm-manager-avg|      swarm-manager|     swarm-host-avg|       swarm-host-1|       swarm-host-2|       swarm-host-3|           database|      load-balancer|     web-worker-avg|        users-count|       arrival-rate|         throughput|      response-time|       doc-cpu-util|         doc-cpu-sys|      doc-cpu-usage|         doc-memory|       doc-cpu-util|         doc-cpu-sys|      doc-cpu-usage|         doc-memory|       doc-cpu-util|         doc-cpu-sys|      doc-cpu-usage|         doc-memory|       doc-cpu-util|         doc-cpu-sys|      doc-cpu-usage|         doc-memory|       doc-cpu-util|         doc-cpu-sys|      doc-cpu-usage|         doc-memory|
#                   |               (%) |               (%) |               (%) |               (%) |               (%) |               (%) |               (%) |               (%) |               (%) |           (count) |         (req / s) |         (req / s) |               (s) |                   |                    |                   |                   |
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       1465872165552              1.0333              1.0333              4.4719              5.8333              2.0658              5.5167          2.03576369          3.54888805          2.26418708                 NaN             17.3655             17.3655             28.9645          2.03576369    14236054750000000         77721839358           356098048          3.54888805    14262025060000000        128945231613            20951040          2.18955794    14300906420000000        105321349932           196829184          2.33881622    14300914360000000        108129142341           180178944                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872233552              1.2000              1.2000              4.7331              6.0083              2.0658              6.1250          2.02810719          3.90513252          2.31898017                 NaN             18.6318             18.6318             28.8936          2.02810719    14236325570000000         83214359261           356098048          3.90513252    14262296090000000        139529312271            21012480          2.20380182    14301177500000000        111295415916           197128192          2.43415852    14301185490000000        114728876337           182546432                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872301554              0.9667              0.9667              4.6886              5.9917              2.0658              6.0083          2.30490168          3.95262044          2.38677426                 NaN             19.1987             19.2321             29.5884          2.30490168    14236596230000000         89452806140           356098048          3.95262044    14262566860000000        150231822624            21405696          2.28596614    14301448480000000        117489926966           197435392          2.48758237    14301456480000000        121469975802           182579200                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872369555              0.9355              0.9355              4.9122              6.2625              2.0658              6.4083          2.46237857          4.14309717          2.47526361                 NaN             20.3823             20.3656             30.0057          2.46237857    14236866710000000         96113047696           356098048          4.14309717    14262837860000000        161459615950            21610496          2.35342395    14301719380000000        123865352457           197738496          2.59710327    14301727330000000        128504230020           182743040                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872437555              0.9333              0.9333              4.9511              6.4792              2.0658              6.3083          2.53080721          4.31071244          2.48372038                 NaN             20.5653             20.5653             29.6548          2.53080721    14237137170000000        102957868876           356098048          4.31071244    14263108730000000        173136042731            21651456          2.35254050    14301989490000000        130219799598           197963776          2.61490026    14301997480000000        135568383068           183070720                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872505556              1.1333              1.1333              5.0525              6.4917              2.0658              6.6000          2.63198044          4.48583344          2.58861182                 NaN             21.8322             21.7989             30.0849          2.63198044    14237407390000000        110070006429           356098048          4.48583344    14263379500000000        185282333938            21839872          2.45008863    14302260060000000        136849004415           198430720          2.72713501    14302268030000000        142946646834           183115776                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872573558              1.0333              1.0333              5.5874              6.6417              3.2537              6.8667          2.77012444          4.65451825          2.71149635                 NaN             22.1648             22.1482             30.3228          2.77012444    14237677830000000        117561530952           356098048          4.65451825    14263650300000000        197886769348            22126592          2.59017128    14302530720000000        143859561988           198742016          2.83282142    14302538690000000        150613961297           183296000                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872641560              0.9355              0.9355              5.7082              6.8875              3.2537              6.9833          2.81035661          4.74840540          2.84389070                 NaN             23.3488             23.3322             30.9236          2.81035661    14237948360000000        125164388688           356864000          4.74840540    14263921000000000        210740702755            22466560          2.70727693    14302801450000000        151188972834           199061504          2.98050447    14302809370000000        158681590784           183603200                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872709560              0.9667              0.9667              6.1193              7.3542              3.2537              7.7500          3.02932680          5.06441297          3.06347545                 NaN             25.2654             25.2487             31.6231          3.02932680    14238218660000000        133352659039           357629952          5.06441297    14264191640000000        224447030018            22671360          2.96488272    14303071970000000        159209573574           199389184          3.16206819    14303079900000000        167235933847           183672832                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872777562              1.1333              1.1333              6.2776              7.9625              3.2537              7.6167          3.08327653          5.10006424          3.05589534                 NaN             25.3650             25.4150             31.1338          3.08327653    14238488800000000        141681822264           357629952          5.10006424    14264462310000000        238251373902            22978560          2.92534834    14303342310000000        167117960289           199540736          3.18644234    14303350240000000        175850162074           183894016                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872846560              1.1667              1.1667              6.3485              7.8250              3.2537              7.9667          3.15986279          5.31912680          3.21080783                 NaN             26.5320             26.5487             31.6560          3.15986279    14238763010000000        150346482012           357629952          5.31912680    14264733040000000        252651845892            23183360          3.04556969    14303616730000000        175475612625           199643136          3.37604598    14303624690000000        185115720256           184254464                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872914563              1.2903              1.2903              6.4702              8.0902              3.2537              8.0667          3.19807418          5.44831882          3.29050385                 NaN             26.8631             26.8631             31.4795          3.19807418    14239033340000000        158991835947           357629952          5.44831882    14265007540000000        267607481065            23523328          3.11306369    14303887080000000        183891780314           199987200          3.46794400    14303895060000000        194492000446           184483840                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465872982567              1.2667              1.2667              6.5735              8.2083              3.2537              8.2583          3.35254198          5.64350327          3.33980495                 NaN             28.1486             28.1653             31.9994          3.35254198    14239303620000000        168053086406           357629952          5.64350327    14265278060000000        282874286098            23896064          3.17563494    14304156990000000        192463136573           200081408          3.50397496    14304164960000000        203949228872           184582144                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873050566              1.2258              1.2258              6.7800              8.6695              3.2537              8.4167          3.51408288          5.88103827          3.49876031                 NaN             28.5814             28.6148             32.0099          3.51408288    14239573510000000        177537244682           357629952          5.88103827    14265548760000000        298794256701            24154112          3.31189462    14304427020000000        201406245609           200372224          3.68562601    14304434980000000        213901156213           184766464                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873118568              1.1667              1.1667              6.8765              8.4508              3.2537              8.9250          3.61505579          5.93123517          3.49959900                 NaN             30.1318             30.1485             33.3969          3.61505579    14239843630000000        187302233369           357629952          5.93123517    14265819440000000        314848924054            24883200          3.32677297    14304697080000000        210390528679           200462336          3.67242503    14304705000000000        223817438266           184946688                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873186565              1.1935              1.1935              7.3785              8.9958              4.4646              8.6750          3.83011412          6.20705857          3.72846770                 NaN             30.0647             30.0480             33.0954          3.83011412    14240113370000000        197633583205           357629952          6.20705857    14266090250000000        331658259377            24915968          3.55765359    14304966620000000        219979828164           202788864          3.89928181    14304974560000000        234328342303           185237504                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873254569              1.2581              1.2581              7.6229              9.1792              4.4646              9.2250          3.76538942          6.25390541          3.69181145                 NaN             31.5651             31.5484             34.4052          3.76538942    14240383210000000        207794110026           357629952          6.25390541    14266360320000000        348548181707            25296896          3.52056921    14305236530000000        229482196518           203083776          3.86305368    14305244450000000        244754337883           185270272                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873322569              1.1935              1.1935              7.7437              9.2917              4.4646              9.4750          3.97604725          6.51832114          3.86139759                 NaN             32.9317             32.9317             37.0258          3.97604725    14240652980000000        218520292687           357629952          6.51832114    14266631390000000        366217394829            26046464          3.70385292    14305505970000000        239461857839           203337728          4.01894226    14305513890000000        255582975912           185421824                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873390570              1.0645              1.0645              7.8451              9.6542              4.4646              9.4167          4.01561999          6.66246187          3.87275792                 NaN             33.1811             33.2145             33.7270          4.01561999    14240922900000000        229359254170           357629952          6.66246187    14266901780000000        384232025491            26030080          3.68438172    14305775700000000        249399740653           203382784          4.06113411    14305783670000000        266539103517           185565184                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873458572              1.0000              1.0000              7.9979              9.6708              4.4646              9.8583          4.08631269          6.81842253          4.00588259                 NaN             34.4816             34.4983             34.6314          4.08631269    14241192710000000        240384534449           357629952          6.81842253    14267172460000000        402688131591            26128384          3.81575256    14306045480000000        259693877906           203456512          4.19601263    14306053430000000        277858267175           185696256                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873526574              1.1290              1.1290              8.0660             10.0583              4.4646              9.6750          4.25526808          6.93320021          4.09032272                 NaN             34.6810             34.6977             34.9496          4.25526808    14241462370000000        251859290357           357629952          6.93320021    14267443480000000        421478490791            26910720          3.86194048    14306315080000000        270105669448           203694080          4.31870496    14306323020000000        289501063882           185946112                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873594572              0.9333              0.9333              8.3340             10.4042              4.4646             10.1333          4.25759005          7.07318066          4.18451744                 NaN             36.0482             36.0815             35.2878          4.25759005    14241732200000000        263347545589           357629952          7.07318066    14267714190000000        440626298161            27160576          4.00179516    14306584780000000        280898510994           204062720          4.36723972    14306592720000000        301279509419           185954304                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873662575              1.0645              1.0645              8.4424             10.5458              4.4646             10.3167          4.45914928          7.35495480          4.35917474                 NaN             36.2642             36.2143             40.4243          4.45914928    14242001740000000        275366736559           357629952          7.35495480    14267984850000000        460533218810            27586560          4.15674151    14306854440000000        292107580149           204132352          4.56160797    14306862440000000        313583078448           186093568                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873730574              1.2000              1.2000              8.7215             10.8500              4.4646             10.8500          4.36335339          7.30054437          4.35723488                 NaN             37.4981             37.4815             36.9048          4.36335339    14242271430000000        287134264316           357629952          7.30054437    14268255830000000        480316233948            27967488          4.15954538    14307124240000000        303330033587           204156928          4.55492438    14307132160000000        325868620485           186277888                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873798577              1.0667              1.0667              8.9408             10.7417              5.6392             10.4417          4.67710916          7.61315139          4.52784562                 NaN             37.3308             37.3642             37.4103          4.67710916    14242541080000000        299746089156           357629952          7.61315139    14268526690000000        500937215806            28422144          4.30523196    14307393800000000        314935216861           204312576          4.75045928    14307401770000000        338676333746           186429440                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873866575              1.0000              1.0000              9.3700             11.2458              5.6392             11.2250          4.71760893          7.70127979          4.56896767                 NaN             39.0807             39.1141             36.7039          4.71760893    14242810720000000        312466649872           358395904          7.70127979    14268797040000000        521757625722            29048832          4.37556596    14307663060000000        326716865752           204464128          4.76236938    14307670910000000        351493774707           186691584                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465873934577              1.1667              1.1667              9.5200             11.6042              5.6392             11.3167          4.79768475          7.94900311          4.69239176                 NaN             40.5140             40.4806             37.6126          4.79768475    14243080310000000        325400728178           358395904          7.94900311    14269067380000000        543246960743            29392896          4.48477017    14307932450000000        338798388113           204730368          4.90001335    14307940350000000        364696370690           186716160                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874002571              1.1667              1.1667              9.6464             11.7167              5.6392             11.5833          4.92277525          8.15603392          4.85991849                 NaN             40.8973             40.9473             38.5604          4.92277525    14243349930000000        338673514803           358395904          8.15603392    14269337950000000        565314741730            29900800          4.63139805    14308201870000000        351276300733           204865536          5.08843893    14308209790000000        378406660533           186933248                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874070563              1.1667              1.1667              9.9589             12.3375              5.6392             11.9000          5.06055033          8.27537655          5.00151582                 NaN             42.0646             42.0812             39.0978          5.06055033    14243619520000000        352316252449           358395904          8.27537655    14269609070000000        587750942634            29999104          4.78680232    14308471260000000        364171467500           204922880          5.21622932    14308479190000000        392459182315           187117568                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874138572              1.0000              1.0000             10.0839             12.3625              5.6392             12.2500          5.18724268          8.50750580          5.06903387                 NaN             42.5472             42.5138             40.0235          5.18724268    14243888900000000        366289646773           358395904          8.50750580    14269878960000000        610711850048            30576640          4.85447992    14308740550000000        377244096469           205185024          5.28358782    14308748450000000        406685770889           187281408                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874206547              1.3333              1.3333             10.2829             12.5458              5.6392             12.6638          5.19656735          8.53381667          5.06772014                 NaN             43.8645             43.8645             39.1193          5.19656735    14244158350000000        380291797501           359927808          8.53381667    14270149310000000        633783023417            30887936          4.85337154    14309010060000000        390324418110           205266944          5.28206874    14309018040000000        420925699993           187559936                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874274555              0.9000              0.9000             10.2449             12.6042              5.6392             12.4914          5.35658233          8.84508177          5.32405929                 NaN             44.2130             44.2463             39.9431          5.35658233    14244427700000000        394719751997           359927808          8.84508177    14270419440000000        657676242794            31322112          5.11014636    14309279360000000        404086042258           205545472          5.53797223    14309287270000000        435835582625           187604992                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874342535              0.8333              0.8333             10.4394             12.9292              5.6392             12.7500          5.40080099          8.90736039          5.35344446                 NaN             44.8622             44.8455             40.8606          5.40080099    14244697090000000        409268969781           359927808          8.90736039    14270690290000000        681801828415            31846400          5.10284010    14309548390000000        417814212987           205586432          5.60404881    14309556350000000        450914957157           187777024                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874410529              1.2000              1.2000             10.7193             13.0542              6.6704             12.4333          5.45170927          9.05207818          5.41473658                 NaN             45.6810             45.7310             40.9253          5.45170927    14244966450000000        423953693860           359927808          9.05207818    14270961220000000        706326623816            32493568          5.17161761    14309817910000000        431752756760           207699968          5.65785556    14309825930000000        466167404164           187961344                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874478526              1.0333              1.0333             10.9235             13.3000              6.6704             12.8000          5.62663918          9.21473201          5.51463186                 NaN             46.8810             46.8977             42.1848          5.62663918    14245235720000000        439104545188           359927808          9.21473201    14271232380000000        731313291132            33513472          5.29901187    14310087210000000        446022995738           209367040          5.73025184    14310095160000000        481594961202           188141568                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
       1465874546523              1.1333              1.1333             11.0078             13.5708              6.6704             12.7823          5.66885218          9.28531834          5.51695674                 NaN             47.5635             47.5302             45.7276          5.66885218    14245505030000000        454371330989           360722432          9.28531834    14271502680000000        756411506617            33865728          5.28867718    14310356610000000        460270692072           209616896          5.74523629    14310364530000000        497070904186           188444672                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN                 NaN
